X,Y,OBJECTID,C_ORD,NIV6,ARRO,QUA,IRIS,NUM,LET,TYP_VOIE,LIB_VOIE,LIBACT,SIT,CODACT,SURF,CC_ID,CC_NIV,TYPE
654378.70489502,6860901.00628662,38559,44387,2,12,48,751124808,37,,BD,DIDEROT,Vente de meubles salon et chambre,R,CD103,1,,,C
654382.655700684,6860901.63208008,38560,44388,2,12,48,751124808,37,,BD,DIDEROT,Vente de meubles salon et chambre,R,CD103,1,,,C
654386.606506348,6860902.25769043,38561,44389,2,12,48,751124808,37,,BD,DIDEROT,Vente de journaux,R,CE103,1,,,C
654304.621704102,6860947.95849609,38563,44391,2,12,48,751124808,22,,RUE,HECTOR MALOT,Galerie d'art,R,CE302,1,,,C
654299.06451416,6860942.20391846,38565,44393,2,12,48,751124808,22,,RUE,HECTOR MALOT,Vente de jouets et jeux,R,CE503,1,,,C
654184.591308594,6861022.33569336,38570,44398,2,12,48,751124808,14,,RUE,ABEL,Galerie d'art,R,CE302,1,,,C
654195.360290527,6861045.61608887,38573,44401,2,12,48,751124808,14,B,RUE,ABEL,Vente de meubles et multispécialistes,R,CD101,1,,,C
654312.015930176,6861000.70587158,38582,44411,2,12,48,751124808,104,,RUE,CHARENTON,Prêt-à-porter Femme,R,CB104,1,,,C
654183.08972168,6860990.77471924,38586,44415,2,12,48,751124808,49,,AV,DAUMESNIL,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
654192.62487793,6860983.69451904,38587,44416,2,12,48,751124808,51,,AV,DAUMESNIL,Galerie d'art,R,CE302,1,,,C
654214.171691895,6860967.69732666,38589,44418,2,12,48,751124808,55,,AV,DAUMESNIL,Galerie d'art,R,CE302,1,,,C
654222.81048584,6860961.28271484,38590,44419,2,12,48,751124808,57,,AV,DAUMESNIL,Galerie d'art,R,CE302,1,,,C
654251.575073242,6860939.92590332,38592,44421,2,12,48,751124808,65,,AV,DAUMESNIL,"Vente, réparation, location de vélos / vélos électriques",R,CE203,1,,,C
654259.679321289,6860933.909729,38593,44422,2,12,48,751124808,67,,AV,DAUMESNIL,Vente de vaisselle - Ustensiles ménagers - Art de la table,R,CD205,1,,,C
654225.733276367,6861171.22808838,38608,44437,2,12,48,751124807,12,,RUE,EMILIO CASTELAR,Pharmacie,A,CC101,1,,,C
654409.251525879,6861271.27209473,38637,44467,2,12,48,751124809,21,,RUE,ALIGRE,Bazar,R,CD501,1,,,C
654342.888671875,6861234.82470703,38642,44473,2,12,48,751124809,12,,RUE,COTTE,Téléphonie (Grands opérateurs + revendeurs),R,CE402,1,,,C
654341.198303223,6861231.19952393,38643,44474,2,12,48,751124809,12,,RUE,COTTE,Tissus - Textile - Mercerie,R,CD203,1,,,C
654347.690673828,6861245.06347656,38645,44476,2,12,48,751124809,14,,RUE,COTTE,Fabrication et vente d'instruments de musique,R,CE401,1,,,C
654352.104919434,6861254.40087891,38646,44477,2,12,48,751124809,16,,RUE,COTTE,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
654350.351501465,6861250.8059082,38647,44478,2,12,48,751124809,16,,RUE,COTTE,Vente de vaisselle - Ustensiles ménagers - Art de la table,R,CD205,1,,,C
654361.210083008,6861273.25549316,38650,44481,2,12,48,751124809,18,,RUE,COTTE,Prêt-à-porter Femme,R,CB104,1,,,C
654369.700683594,6861291.1519165,38652,44483,2,12,48,751124809,20,,RUE,COTTE,Prêt-à-porter Mixte,R,CB107,1,,,C
654382.404296875,6861317.73468018,38657,44488,2,12,48,751124809,26,,RUE,COTTE,Vente de jouets et jeux,R,CE503,1,,,C
654403.098327637,6861332.15447998,38664,44495,2,12,48,751124809,83,,RUE,CROZATIER,Prêt-à-porter Homme,R,CB105,1,,,C
654293.784484863,6861267.45928955,38667,44498,2,12,48,751124809,20,,RUE,CHARLES BAUDELAIRE,Opticien,A,CC301,1,,,C
654330.795715332,6861347.47869873,38674,44505,2,12,48,751124809,32,,RUE,CHARLES BAUDELAIRE,Prêt-à-porter Enfant,R,CB106,1,,,C
654333.879699707,6861243.22991943,38675,44507,2,12,48,751124809,19,B,RUE,COTTE,Vente de meubles salon et chambre,R,CD103,1,,,C
654379.791320801,6861339.46490479,38685,44517,2,12,48,751124809,35,,RUE,COTTE,Prêt-à-porter Femme,R,CB104,1,,,C
654358.016723633,6861367.4888916,38688,44520,2,12,48,751124809,120,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Lingerie,R,CB108,1,,,C
654354.282287598,6861368.92230225,38689,44521,2,12,48,751124809,120,,RUE,FAUBOURG SAINT ANTOINE,Puériculture,R,CB110,1,,,C
654367.503479004,6861363.92889404,38690,44522,2,12,48,751124809,122,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Enfant,R,CB106,1,,,C
654363.769287109,6861365.36248779,38691,44523,2,12,48,751124809,122,,RUE,FAUBOURG SAINT ANTOINE,Chaussures Enfant,R,CB203,1,,,C
654373.917114258,6861361.56689453,38693,44525,2,12,48,751124809,124,,RUE,FAUBOURG SAINT ANTOINE,Horlogerie - Bijouterie,R,CB302,1,,,C
654261.830078125,6861340.7611084,38706,44538,2,12,48,751124807,5,,RUE,ANTOINE VOLLON,Vente de meubles et multispécialistes,R,CD101,1,,,C
654268.470703125,6861355.08331299,38708,44540,2,12,48,751124807,7,,RUE,ANTOINE VOLLON,Librairie,R,CE101,1,,,C
654282.730895996,6861385.8848877,38712,44544,2,12,48,751124807,13,,RUE,ANTOINE VOLLON,Prêt-à-porter Femme,R,CB104,1,,,C
654237.960327148,6861412.34472656,38713,44546,2,12,48,751124807,100,,RUE,FAUBOURG SAINT ANTOINE,Téléphonie (Grands opérateurs + revendeurs),R,CE402,1,,,C
654230.491699219,6861415.21173096,38715,44548,2,12,48,751124807,100,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Lingerie,R,CB108,1,,,C
654256.594299316,6861405.3729248,38716,44549,2,12,48,751124807,102,,RUE,FAUBOURG SAINT ANTOINE,Chaussures Mixte,R,CB204,1,,,C
654252.835510254,6861406.74090576,38717,44550,2,12,48,751124807,102,,RUE,FAUBOURG SAINT ANTOINE,Opticien,R,CC301,1,,,C
654276.608886719,6861397.92828369,38721,44554,2,12,48,751124807,106,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Femme,A,CB104,1,,,C
654203.849304199,6861365.24731445,38722,44557,2,12,48,751124807,76,,RUE,TRAVERSIERE,Equipement du foyer généraliste,R,CD201,2,,,C
654219.0703125,6861398.16430664,38723,44558,2,12,48,751124807,80,,RUE,TRAVERSIERE,Prêt-à-porter Enfant,R,CB106,1,,,C
654228.159729004,6861185.04827881,38727,44563,2,12,48,751124807,9,,RUE,EMILIO CASTELAR,Librairie,A,CE101,1,,,C
654211.61932373,6861248.72729492,38729,44565,2,12,48,751124807,8,,RUE,PRAGUE,Chaussures Mixte,R,CB204,1,,,C
654211.967895508,6861244.74267578,38730,44566,2,12,48,751124807,8,,RUE,PRAGUE,Spécialiste Radio - TV - Hi-Fi,R,CD302,1,,,C
654212.665100098,6861236.77307129,38732,44568,2,12,48,751124807,8,,RUE,PRAGUE,Vente de vaisselle - Ustensiles ménagers - Art de la table,R,CD205,1,,,C
654105.840881348,6861227.81109619,38735,44571,2,12,48,751124807,83,,RUE,CHARENTON,Vente de jouets et jeux,R,CE503,1,,,C
654139.041687012,6861300.07971191,38741,44579,2,12,48,751124807,84,,AV,LEDRU ROLLIN,Bricolage,R,CF102,2,,,C
654154.526306152,6861321.08990479,38742,44580,2,12,48,751124807,86,,AV,LEDRU ROLLIN,Vente de meubles et multispécialistes,R,CD101,1,,,C
654165.72088623,6861336.24212646,38746,44584,2,12,48,751124807,88,,AV,LEDRU ROLLIN,Chaussures Mixte,R,CB204,1,,,C
654193.866271973,6861199.53509521,38751,44589,2,12,48,751124807,7,,RUE,PRAGUE,Vente de jouets et jeux,R,CE503,1,,,C
654193.517700195,6861203.51989746,38752,44590,2,12,48,751124807,7,,RUE,PRAGUE,Vente de jouets et jeux,R,CE503,1,,,C
654159.849304199,6861271.57110596,38758,44596,2,12,48,751124807,58,,RUE,TRAVERSIERE,Quincaillerie et droguerie,R,CF101,2,,,C
654138.163085938,6861178.82830811,38759,44597,2,12,48,751124807,85,B,RUE,CHARENTON,Fleuriste,R,CF201,1,,,C
654154.987915039,6861184.5769043,38766,44604,2,12,48,751124807,4,,RUE,EMILIO CASTELAR,Quincaillerie et droguerie,R,CF101,1,,,C
654182.123718262,6861179.48547363,38768,44606,2,12,48,751124807,10,,RUE,EMILIO CASTELAR,Prêt-à-porter Mixte,R,CB107,1,,,C
654199.760925293,6861132.75891113,38771,44609,2,12,48,751124807,1,,RUE,PRAGUE,Linge de maison,A,CD202,1,,,C
654197.16027832,6861162.13012695,38774,44612,2,12,48,751124807,5,,RUE,PRAGUE,Librairie,R,CE101,1,,,C
654195.913085938,6861176.51531982,38775,44613,2,12,48,751124807,5,B,RUE,PRAGUE,Prêt-à-porter Femme,A,CB104,1,,,C
654141.724487305,6861155.17889404,38787,44625,2,12,48,751124806,78,,RUE,CHARENTON,Prêt-à-porter Femme,R,CB104,1,,,C
654151.406921387,6861146.55609131,38788,44626,2,12,48,751124806,80,,RUE,CHARENTON,Tailleur sur mesure,R,CB102,1,,,C
654148.434326172,6861149.23248291,38789,44627,2,12,48,751124806,80,,RUE,CHARENTON,Horlogerie - Bijouterie,R,CB302,1,,,C
654066.69152832,6861077.18652344,38792,44630,2,12,48,751124806,27,,AV,DAUMESNIL,Prêt-à-porter Femme,R,CB104,1,,,C
654116.522094727,6861040.19348145,38794,44632,2,12,48,751124806,37,,AV,DAUMESNIL,Maroquinerie - Articles de voyages,R,CB205,1,,,C
654076.426879883,6861106.53649902,38797,44635,2,12,48,751124806,32,,RUE,TRAVERSIERE,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
653988.178710938,6861135.35772705,38808,44646,2,12,48,751124806,13,,AV,DAUMESNIL,Maroquinerie - Articles de voyages,R,CB205,1,,,C
654007.441101074,6861121.07470703,38810,44648,2,12,48,751124806,17,,AV,DAUMESNIL,Tissus - Textile - Mercerie,R,CD203,1,,,C
654016.190307617,6861114.58630371,38811,44649,2,12,48,751124806,19,,AV,DAUMESNIL,Prêt-à-porter Femme,R,CB104,1,,,C
654025.895507812,6861107.38970947,38812,44650,2,12,48,751124806,21,,AV,DAUMESNIL,Equipement du foyer généraliste,R,CD201,1,,,C
654035.600708008,6861100.19287109,38813,44651,2,12,48,751124806,23,,AV,DAUMESNIL,Galerie d'art,R,CE302,1,,,C
654003.53112793,6861156.81689453,38815,44653,2,12,48,751124806,64,,AV,LEDRU ROLLIN,Vente de meubles de cuisines et salle de bain,R,CD102,1,,,C
654000.466918945,6861154.24572754,38816,44654,2,12,48,751124806,64,,AV,LEDRU ROLLIN,Vente de meubles de cuisines et salle de bain,R,CD102,1,,,C
654034.193115234,6861182.73187256,38819,44657,2,12,48,751124806,68,,AV,LEDRU ROLLIN,Vente et fabrication de tenues de mariées,R,CB103,1,,,C
654050.349121094,6861196.36047363,38820,44658,2,12,48,751124806,70,,AV,LEDRU ROLLIN,Tissus - Textile - Mercerie,R,CD203,1,,,C
654057.778320312,6861202.64971924,38823,44661,2,12,48,751124806,72,,AV,LEDRU ROLLIN,Prêt-à-porter Femme,R,CB104,1,,,C
654074.002319336,6861216.34967041,38825,44663,2,12,48,751124806,76,,AV,LEDRU ROLLIN,Fleuriste,R,CF201,1,,,C
654006.770690918,6861337.84490967,38837,44675,2,12,48,751124806,40,,RUE,CHARENTON,Prêt-à-porter Homme,R,CB105,1,,,C
654016.430908203,6861324.91851807,38839,44677,2,12,48,751124806,42,,RUE,CHARENTON,Galerie d'art,R,CE302,1,,,C
654021.123291016,6861318.58331299,38841,44679,2,12,48,751124806,44,,RUE,CHARENTON,Opticien,R,CC301,1,,,C
654022.522888184,6861214.70550537,38853,44695,2,12,48,751124806,65,,AV,LEDRU ROLLIN,Opticien,R,CC301,1,,,C
654037.126525879,6861227.02630615,38854,44696,2,12,48,751124806,67,,AV,LEDRU ROLLIN,Vente de meubles et multispécialistes,R,CD101,1,,,C
654048.789123535,6861236.86767578,38855,44697,2,12,48,751124806,69,,AV,LEDRU ROLLIN,Vente de meubles de cuisines et salle de bain,R,CD102,1,,,C
654061.067077637,6861247.2310791,38856,44698,2,12,48,751124806,71,,AV,LEDRU ROLLIN,Pharmacie,R,CC101,1,,,C
654133.377685547,6861451.49432373,38873,44718,2,12,48,751124807,82,,RUE,FAUBOURG SAINT ANTOINE,Chaussures Mixte,A,CB204,2,,,C
654145.984680176,6861446.78411865,38875,44720,2,12,48,751124807,84,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Femme,R,CB104,2,,,C
654156.780517578,6861442.74328613,38876,44721,2,12,48,751124807,86,,RUE,FAUBOURG SAINT ANTOINE,Vente de vaisselle - Ustensiles ménagers - Art de la table,R,CD205,2,,,C
654164.87487793,6861439.71508789,38877,44722,2,12,48,751124807,88,,RUE,FAUBOURG SAINT ANTOINE,Vente de meubles et multispécialistes,R,CD101,1,,,C
654180.868286133,6861433.77252197,38880,44726,2,12,48,751124807,94,,RUE,FAUBOURG SAINT ANTOINE,Chaussures Femme,R,CB201,1,,,C
654193.28112793,6861429.08392334,38881,44727,2,12,48,751124807,96,,RUE,FAUBOURG SAINT ANTOINE,Chaussures Mixte,R,CB204,1,,,C
654097.417114258,6861284.13287354,38884,44730,2,12,48,751124807,73,,AV,LEDRU ROLLIN,Fleuriste,R,CF201,1,,,C
654109.000671387,6861299.77587891,38887,44733,2,12,48,751124807,75,,AV,LEDRU ROLLIN,Opticien,R,CC301,1,,,C
654125.948303223,6861322.79870605,38891,44737,2,12,48,751124807,77,,AV,LEDRU ROLLIN,Vente de cigarettes électroniques,R,CE508,1,,,C
654128.299316406,6861326.034729,38892,44738,2,12,48,751124807,77,,AV,LEDRU ROLLIN,Vente de meubles et multispécialistes,R,CD101,1,,,C
654130.650512695,6861329.27087402,38893,44739,2,12,48,751124807,77,,AV,LEDRU ROLLIN,Papeterie - Fournitures de bureau,R,CE102,1,,,C
654142.484130859,6861345.25787354,38894,44740,2,12,48,751124807,79,,AV,LEDRU ROLLIN,Vente de meubles de cuisines et salle de bain,R,CD102,1,,,C
654149.537475586,6861354.96612549,38896,44742,2,12,48,751124807,79,,AV,LEDRU ROLLIN,Vente de meubles de cuisines et salle de bain,R,CD102,1,,,C
654156.544494629,6861364.34991455,38897,44743,2,12,48,751124807,81,,AV,LEDRU ROLLIN,Vente de meubles et multispécialistes,R,CD101,1,,,C
654162.666503906,6861372.66308594,38898,44745,2,12,48,751124807,83,,AV,LEDRU ROLLIN,Parapharmacie,R,CC201,1,,,C
654179.502685547,6861395.53369141,38899,44746,2,12,48,751124807,85,,AV,LEDRU ROLLIN,Spécialiste électroménager,R,CD301,1,,,C
654181.853881836,6861398.76989746,38900,44747,2,12,48,751124807,85,,AV,LEDRU ROLLIN,Fleuriste,R,CF201,1,,,C
654179.502685547,6861395.53369141,38901,44748,2,12,48,751124807,85,,AV,LEDRU ROLLIN,Tissus - Textile - Mercerie,CI,CD203,1,,,C
654179.502685547,6861395.53369141,38902,44749,2,12,48,751124807,85,,AV,LEDRU ROLLIN,Vente de meubles et multispécialistes,CI,CD101,1,,,C
654062.696899414,6861318.2376709,38907,44756,2,12,48,751124807,4,,RUE,SAINT NICOLAS,Linge de maison,R,CD202,1,,,C
654108.886291504,6861417.42791748,38913,44762,2,12,48,751124807,20,,RUE,SAINT NICOLAS,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
654118.733093262,6861438.21490479,38914,44763,2,12,48,751124807,22,,RUE,SAINT NICOLAS,Vente de vaisselle - Ustensiles ménagers - Art de la table,R,CD205,1,,,C
653952.813720703,6861451.27972412,38915,44764,2,12,48,751124807,2,,PAS,BOULE BLANCHE,Vente de meubles et multispécialistes,R,CD101,1,,,C
653951.060119629,6861447.68450928,38916,44765,2,12,48,751124807,2,,PAS,BOULE BLANCHE,Vente de meubles et multispécialistes,R,CD101,1,,,C
654016.309875488,6861444.25592041,38922,44772,2,12,48,751124807,5,,PAS,CHANTIER,Vente de meubles salon et chambre,R,CD103,1,,,C
654022.086486816,6861456.2678833,38923,44773,2,12,48,751124807,7,,PAS,CHANTIER,Vente de meubles salon et chambre,R,CD103,1,,,C
654023.520080566,6861460.00231934,38924,44774,2,12,48,751124807,7,,PAS,CHANTIER,Vente de meubles salon et chambre,R,CD103,1,,,C
654009.429321289,6861417.35650635,38925,44775,2,12,48,751124807,10,,PAS,CHANTIER,Equipement du foyer généraliste,R,CD201,1,,,C
654022.237670898,6861442.88909912,38927,44777,2,12,48,751124807,16,,PAS,CHANTIER,Vente de meubles salon et chambre,R,CD103,1,,,C
654028.826904297,6861457.15307617,38929,44780,2,12,48,751124807,18,,PAS,CHANTIER,Vente de meubles salon et chambre,R,CD103,1,,,C
653896.231506348,6861501.63647461,38933,44785,2,12,48,751124807,39,,RUE,CHARENTON,Galerie d'art,R,CE302,1,,,C
654004.983276367,6861363.38531494,38940,44794,2,12,48,751124807,57,,RUE,CHARENTON,Prêt-à-porter Mixte,R,CB107,1,,,C
654007.664916992,6861359.70147705,38941,44795,2,12,48,751124807,59,,RUE,CHARENTON,Pharmacie,R,CC101,1,,,C
654041.822509766,6861311.8192749,38944,44798,2,12,48,751124807,67,,RUE,CHARENTON,Tailleur sur mesure,R,CB102,1,,,C
653813.545715332,6861625.66870117,38946,44800,2,12,48,751124807,2,,RUE,FAUBOURG SAINT ANTOINE,Vente de meubles et multispécialistes,R,CD101,3,,,C
653833.408508301,6861604.04772949,38948,44802,2,12,48,751124807,10,,RUE,FAUBOURG SAINT ANTOINE,Sport - Habillement et chaussures,R,CB111,2,,,C
653850.745727539,6861589.14587402,38949,44804,2,12,48,751124807,18,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Homme,R,CB105,1,,,C
653856.189697266,6861584.63311768,38950,44805,2,12,48,751124807,20,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Femme,R,CB104,1,,,C
653860.344726562,6861581.19232178,38951,44806,2,12,48,751124807,22,,RUE,FAUBOURG SAINT ANTOINE,Sport - Habillement et chaussures,R,CB111,1,,,C
653866.365722656,6861576.09747314,38952,44807,2,12,48,751124807,24,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Mixte,R,CB107,2,,,C
653872.104309082,6861571.54229736,38953,44808,2,12,48,751124807,26,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Homme,R,CB105,2,,,C
653878.331481934,6861566.82489014,38954,44810,2,12,48,751124807,28,,RUE,FAUBOURG SAINT ANTOINE,Vente de vaisselle - Ustensiles ménagers - Art de la table,R,CD205,1,,,C
653875.095275879,6861569.17608643,38955,44811,2,12,48,751124807,28,,RUE,FAUBOURG SAINT ANTOINE,Parfumerie - Produits de beauté,R,CC202,2,,,C
653892.050476074,6861557.46148682,38956,44812,2,12,48,751124807,30,,RUE,FAUBOURG SAINT ANTOINE,Galerie d'art,R,CE302,2,,,C
653899.017272949,6861553.53387451,38957,44813,2,12,48,751124807,32,,RUE,FAUBOURG SAINT ANTOINE,Revêtements sols et murs,R,CF103,3,,,C
653907.198120117,6861548.90411377,38958,44814,2,12,48,751124807,34,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Femme,R,CB104,1,,,C
653916.107116699,6861544.28912354,38959,44815,2,12,48,751124807,36,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Mixte,R,CB107,1,,,C
653922.568908691,6861541.28668213,38960,44816,2,12,48,751124807,38,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Homme,R,CB105,1,,,C
653932.843505859,6861536.50830078,38961,44817,2,12,48,751124807,40,,RUE,FAUBOURG SAINT ANTOINE,Vente de meubles et multispécialistes,R,CD101,3,,,C
653977.724914551,6861515.6295166,38964,44821,2,12,48,751124807,50,,RUE,FAUBOURG SAINT ANTOINE,Parfumerie - Produits de beauté,R,CC202,1,,,C
653974.09967041,6861517.31988525,38965,44822,2,12,48,751124807,50,,RUE,FAUBOURG SAINT ANTOINE,Parfumerie - Produits de beauté,R,CC202,1,,,C
653991.637329102,6861509.2755127,38966,44823,2,12,48,751124807,52,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Femme,R,CB104,1,,,C
653997.253295898,6861506.9163208,38967,44824,2,12,48,751124807,54,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Homme,R,CB105,1,,,C
654023.619873047,6861495.86431885,38972,44829,2,12,48,751124807,62,,RUE,FAUBOURG SAINT ANTOINE,Librairie,R,CE101,1,,,C
654001.418518066,6861505.17211914,38973,44830,2,12,48,751124807,56,,RUE,FAUBOURG SAINT ANTOINE,Librairie,CI,CE101,1,,,C
654012.54510498,6861500.51147461,38975,44832,2,12,48,751124807,58,B,RUE,FAUBOURG SAINT ANTOINE,Linge de maison,R,CD202,1,,,C
654017.551330566,6861498.40527344,38976,44833,2,12,48,751124807,60,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Mixte,R,CB107,1,,,C
654013.86932373,6861499.96832275,38977,44834,2,12,48,751124807,60,,RUE,FAUBOURG SAINT ANTOINE,Parfumerie - Produits de beauté,R,CC202,1,,,C
654028.836486816,6861493.68328857,38978,44835,2,12,48,751124807,64,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Mixte,R,CB107,3,,,C
654054.554321289,6861482.90490723,38979,44837,2,12,48,751124807,70,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Mixte,R,CB107,1,,,C
654069.363708496,6861476.71307373,38980,44838,2,12,48,751124807,74,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Lingerie,R,CB108,1,,,C
654073.045715332,6861475.15032959,38987,44845,2,12,48,751124807,74,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Mixte,R,CB107,1,,,C
654065.68170166,6861478.27612305,38988,44846,2,12,48,751124807,74,,RUE,FAUBOURG SAINT ANTOINE,Vente de meubles et multispécialistes,R,CD101,1,,,C
654086.515686035,6861469.59289551,38989,44847,2,12,48,751124807,76,,RUE,FAUBOURG SAINT ANTOINE,Chaussures Mixte,R,CB204,2,,,C
654092.708496094,6861467.19769287,38990,44849,2,12,48,751124807,78,,RUE,FAUBOURG SAINT ANTOINE,Prêt-à-porter Femme,R,CB104,1,,,C
654107.233886719,6861461.46252441,38991,44850,2,12,48,751124807,80,,RUE,FAUBOURG SAINT ANTOINE,Chaussures Mixte,R,CB204,1,,,C
653896.468078613,6861484.12188721,38998,44857,2,12,48,751124805,24,,RUE,CHARENTON,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
653754.882324219,6861254.92150879,39010,44872,2,12,48,751124804,1,,RUE,BISCORNET,Vente de meubles de cuisines et salle de bain,A,CD102,1,,,C
653753.639526367,6861266.24468994,39011,44873,2,12,48,751124804,3,,RUE,BISCORNET,Vente de luminaires,R,CD204,1,,,C
653753.249511719,6861406.67687988,39022,44885,2,12,48,751124804,24,,RUE,BISCORNET,Vente de cigarettes électroniques,R,CE508,1,,,C
653792.704711914,6861218.35272217,39023,44886,2,12,48,751124804,15,,RUE,LACUEE,Vente de meubles et multispécialistes,R,CD101,1,,,C
653811.680908203,6861221.02368164,39024,44887,2,12,48,751124804,45,,RUE,LYON,Vente de meubles salon et chambre,A,CD103,1,,,C
653810.578491211,6861224.86889648,39025,44888,2,12,48,751124804,45,,RUE,LYON,Vente de meubles salon et chambre,R,CD103,1,,,C
653799.667907715,6861263.28289795,39030,44893,2,12,48,751124804,51,,RUE,LYON,Spécialiste Radio - TV - Hi-Fi,R,CD302,1,,,C
653795.475280762,6861278.05688477,39032,44895,2,12,48,751124804,53,,RUE,LYON,Librairie,R,CE101,1,,,C
653783.998901367,6861318.50787354,39033,44897,2,12,48,751124804,57,,RUE,LYON,Vente de meubles salon et chambre,R,CD103,1,,,C
653779.664306641,6861352.16271973,39035,44899,2,12,48,751124804,61,,RUE,LYON,Spécialiste d'un sport,R,CE202,1,,,C
653763.669128418,6861408.54608154,39039,44903,2,12,48,751124804,69,,RUE,LYON,Vente de prothèses auditives,R,CC103,1,,,C
653758.706481934,6861426.05749512,39041,44905,2,12,48,751124804,71,,RUE,LYON,Vente de cigarettes électroniques,R,CE508,1,,,C
